"oligos_id","asv_id","count"
"C013843","6d90ebf0c64e35db934dc51c6da59868",17
"C013843","6edc319d5b7b95dcc79bc3f7eed300b3",109
"C013843","6fe466be551736dad781ddb89f695138",3
"C013843","70d21650aef9624c725fcbd46d9c7cf9",34
"C013843","71b00dadbe33f8239e7ede52b0eb9c5a",10
"C013843","71b0fdcbe1190a49a747e9d0d30e8be9",2
"C013843","75178890a3690fb184b441a1a55b4e3c",9
"C013843","76c223d5ee1f6e0538666467d724dafc",111
"C013843","77a93da48990ef95372ed8bb352d983e",5
"C013843","77f711dd5f962be01f2c8cbe2c9fdcee",154
"C013843","7831f07b9d246c31520ab90fb46a97ba",22
"C013843","7834e06c5f9a039fcd6d7456cd2872d5",2
"C013843","783aee24cbdbce7e111cc6d05e5348d0",87
"C013843","78cf67b271bdcf1027a55dcfdb439f49",69
"C013843","797291751fa63bc59b06fa91ff85cc2d",127
"C013843","79cb57b45390c21cd563bce5dbd90306",6
"C013843","79ee416b12f5addcb4ba206102a5b8cf",3
"C013843","7a2a348cd8e85020cf8f6a745ab6bfe8",31
"C013843","7c5e9364cb4046af2c950524d1deb63b",3
"C013843","7cb050301135c7d9d48b7e87f2ead9b6",52
"C013843","7cb70838ad7386714b08b5291c65249a",15
"C013843","7ccbde67e8ba4e3aea0c068759784dad",10
"C013843","7dae0edd6bd6be94622339f8882a0978",44
"C013843","7e5c384bc4030321d0d2aa1c86bea851",9
"C013843","7e97bb88b4e9d53e72c3ab8191250c16",24
"C013843","7f1d4db7d9321bc9dafa513f96fded42",1
"C013843","8121f4b767b666c50227e14cd4a1d898",4
"C013843","8154ac02cd66fa08d10339c4770bd9b5",15
"C013843","815fe18551f0bb625aa54312e49b5f1c",21
"C013843","81617bc5afd566dd1b7692b7ad572855",47
"C013843","817082870b394805a5041d87dd09ba13",184
"C013843","83ddd4f903918cc10374dde62b3a1eb3",635
"C013843","85cf0a446543681b52d5a2480d242bbe",4
"C013843","85f3ea9a4aad47a6211f799e67602299",29
"C013843","86c12c9ac8c88fd5a15aa18d8e728807",333
"C013843","878badb02bd9045d152489109ea52182",30
"C013843","889d1cfabf6b5a379d1a4cfe853596b1",23
"C013843","88be5bb7bbe5f3e52072edce67b7a7e4",37
"C013843","88ff88bae2b7c6e4078b25719cae7da0",513
"C013843","89440f163033d44dfdd96dc15b4585cf",8
"C013843","8a5454c097394fbef4cd6fc5a3768300",30
"C013843","8abd1fbad8d5b5e45fd650fb3ea69575",2
"C013843","8b2afd68fb0524c2267b3e038e07eb6d",54
"C013843","8c545387a4d757958f06e219c0cae9c3",18
"C013843","8d681ea332141fc727dbc965c736c040",351
"C013843","8eec1fd41edc9737efd9e2403c69bc02",26
"C013843","904406a8333c3909dfcb5795c2b8e50b",6
"C013843","919e35cff4af814b76304c49f5107f19",243
"C013843","947494725a7e527f07a1071d5e45c451",42
"C013843","95041e849190e6ceea56df4104fb3058",8
"C013843","952d85d315ba5989f4c05a81adc49bfd",5
"C013843","96abc0fb369ebb1cc15d4f0b67c8fb7f",4
"C013843","97032ec02967f77456bbc1b5c3f3ee79",1
"C013843","97df86c4ebd7af5e8031f82cc36e69fe",1
"C013843","9a8eee0abe32c25e6f90d22f6b804fc6",196
"C013843","9b281647311aae85b0901f62afdf427d",222
"C013843","9cf02569bb77e654b9aee4df6e5668d0",27
"C013843","9d2ed604a04d940c0d7895a8af961e59",217
"C013843","9d5a7e0b80073485319cfb9cdfbbec55",37
"C013843","9db0f15ff6c904f13533c65539529829",301
"C013843","9e051be8b771505c48bcaa451ec10182",69
"C013843","9e8ef228c87db7708f48edac4a31b53c",21
"C013843","9f11e117b1e8ee0534997d1dc4fbb2b9",18
"C013843","9f1a3f7cade83f4cd108fd0452936dfb",42
"C013843","9f33a199fc84672486f57c68ab8541f8",1
"C013843","a097907bb7040b8ff24e6dae91108e57",5
"C013843","a24bc4207fe32054c6a202d24a4b7979",18
"C013843","a37c2b81616af923a7871ad1d19a2cb1",26
"C013843","a433f8831ed274a4e108335a4dbacb42",50
"C013843","a4435647e7de547997d640421394a4d6",125
"C013843","a5457aa8792c14c5aa719f533dea7dea",287
"C013843","a5718641e660d5a27303aa8371dc6a39",11
"C013843","a578695a6ce9b9ae43c22aa71e44aab5",176
"C013843","a5ff7c3f61dc586073af38e0918936c3",687
"C013843","a64c6c2abe1c1a45c22a2a2e1dab3126",3235
"C013843","a69192a29208d00afd817de871745927",8
"C013843","a804e94b37daf89d9be3e7429ab22f5e",24
"C013843","a82ca62390c539053c5a7bb25d803689",22
"C013843","a8a404f2206dfa0c26cd9912f696f2ba",35
"C013843","aad8ad52908d8d8ba9b8ba6feec3799d",6
"C013843","ab1d6eb6d0dc8dffb91370fc13c579bf",2
"C013843","ac8aa62507312329b53f68514f15c49a",21
"C013843","adb0bbb0a30342c70f2cca951acefbfb",8
"C013843","ae19f1b31eaa8bcc3b106375f9a522c1",44
"C013843","ae347e3c5b3a598c4b5a14109985f8eb",65
"C013843","ae3b2a6424b40b670496cb30f0e5e579",20
"C013843","af45e98577df0c8372396c24c096c493",40
"C013843","af55c23db0bbb115def71b98fec327a2",2
"C013843","b07e98d8cb72b375ae38d1a933282818",84
"C013843","b0d9e13edf8a29088eb42e949427c8af",50
"C013843","b19073d49074537db3a0cb51027ce416",1
"C013843","b190bc77fa0b836a328d59b25f79dabd",1
"C013843","b235f1e7e53eee3eecd4588ce7facd99",26
"C013843","b2c5c4b37985fb67dac6c12e8546165d",46
"C013843","b2c9978c1b6a690ab49f790e9f6c4e9a",1
"C013843","b348ad20759d2ecb6dea7e963d6bdb82",37
"C013843","b641b715265b72c8e24209d603c99e92",171
"C013843","b789ed3b8b461e4b52546ca86ff7b835",2
"C013843","b8f3f94d7513a2e64fe391a92e20e879",1
"C013843","b90ce6ecff8952325b9da232fc7d7416",6
"C013843","b951d5ff72232e053249f7b78d41a911",148
"C013843","b9ec8c7459ca9383e76b6ca9b415ade5",199
"C013843","ba14b9f9cb38334007df6d9a0edd66d5",3
"C013843","bb2efd2291d2175492332fe95ce6ffab",18
"C013843","bc01b15498f7f572c5b178ea75f7fefd",11
"C013843","be5e9fe30dce8e12746458ddebce09eb",4
"C013843","bec06a9c93061f6f5681d9642e4d3710",18
"C013843","bee3121130bdbfe3752dfb0b8263cc85",12
"C013843","bf99cdd54cefbadb4bcae43688ae71ad",5
"C013843","bfa0cad7f6da39193c9e52d6270e714b",304
"C013843","c1a7451d0d287b0420d85208aecd40a9",17
"C013843","c1d89ff597edd153adbe26bf0c4e1b7c",4
"C013843","c275dc32fdf74faccab5b5055d5fdfb4",233
"C013843","c29877d7a91c3018ff4caf49110bc54d",60
"C013843","c2cff1b4d1857f77cc2ec55d21871eef",21
"C013843","c2ffb2aefdb7fdff5972b38750c2acd8",22
"C013843","c32b702567f86c416a74ad5ef2b81ac5",21
"C013843","c337d84150c8dec5db06d7e729650db6",5
"C013843","c3a4964f23d0134bf6bf56f6bd79616f",3
"C013843","c3e2ac64143e52082dbe2dc00f8a083e",4
"C013843","c447e8862a71fc304db457db4c81c78c",28
"C013843","c4af2cc8eddf46345f8f85cc091fc3fd",2
"C013843","c567419ff1647ecf43453f42ec24506b",2
"C013843","c63fee580dc2ab4930311598ced1d31c",3426
"C013843","c76abb9efea29b546d5d7116f7534fff",239
"C013843","c8cbf77ec7c350addcde0b8cc85d38e0",46
"C013843","c908afd0c7efb241306e87592205ec09",1
"C013843","c9a4c820979c8dcc826bffd02af9a151",138
"C013843","c9f50a0357675f550408fd440c204683",81
"C013843","ca0565ef16a66bdb71f8896943aa1dc6",10
"C013843","ca281e1b4594a1d40164e5ba4e74d87e",13
"C013843","caeac88382ac46c6b91f012899e61df3",38
"C013843","cb49497358ffff111ac17970885e2542",27
"C013843","cb9b737d97e53f0dd58fbc2d45640131",1
"C013843","ccab6954fcc970b7d17998c10514f226",11
"C013843","ccb70f77fecebab29a1aff9dcebe4b77",12
"C013843","cd6d522522d6afd9b513211d15ad5f49",42
"C013843","ce4c3fd7f137597e4b8310c4f4dfb9bf",32
"C013843","cfa0e5d56bcf6ea68f4d852d90cf1a4c",401
"C013843","d156e881935e48a7eff137f7133cbbbb",96
"C013843","d1f03a7c27352564e0df67c048633f40",25
"C013843","d278d54b2a182c59ab52865ca2ecf964",69
"C013843","d3050189dbde852c83158dcadc97066c",63
"C013843","d3188b662952e0917980d8dabac87192",8
"C013843","d37f36e6d59d8cbdadb7c0cfda0d4d38",69
"C013843","d41f8471d11996740c1543b607d069c0",16
"C013843","d4479476313460f830050a5555d6b723",18
"C013843","d46cfaeaccb41604a95ee74cb9369ae1",10
"C013843","d47824a3725cc32f69736842eddd4b5e",18
"C013843","d491c4b55b8b3e8f37619487fcc7ad9f",7
"C013843","d4db9436e9f42c5b3686acbe8357aaed",1
"C013843","d58b5a7c03f89f456717309f65d7294f",18
"C013843","d8335f7dd5c0ca3c10f591d370385d79",4
"C013843","d913186e5165367559ef2d6f4f65a171",12
"C013843","d9370a94109a75fcf0db9340f87f92be",13
"C013843","d9f6dae59e085f8c5ef3fd45fcfd271f",23798
"C013843","dc1217df2cdede4f24cbe9d348298f2f",6
"C013843","dda2b54fa596f9019bb15e8b4f30df0a",39
"C013843","de593e9c4dfe2bcd3bd5bb39b0d9d8d1",5
"C013843","de9b13854a2089f5ba7bd46e6b11f6aa",3632
"C013843","df1c750919fa524a83b7c8505927432e",9
"C013843","df7c1a04e127721f10462730ee129835",23
"C013843","df9f318c9faba8173f2cdb5364b1f210",16
"C013843","e15aeb29833be6ec5fb9d4678b8d3fb6",20
"C013843","e1c8eeebd1583c4e5f5ebad69d4152ea",18
"C013843","e315768da6828901ec914ca54f8d3d83",16
"C013843","e31a4d211f33dc5810ae54f9d4135e6e",1398
"C013843","e326d152fc59493e2c851ec1c6def855",36
"C013843","e37fef0ad638ab43f8b4fddf70918d59",4
"C013843","e484979fe62fa686f8b2d68d1b3757f1",5
"C013843","e4cd625f541b57173288dabf59141322",61
"C013843","e501158cfb380aa413b84b9efac06fc6",25
"C013843","e5d0710bf935e997b6219d20af40542f",14
"C013843","e63e341bffa30cf21f9f15e45da37bc2",37
"C013843","e6b70d3e5b988f4b4e6785a7c8c317df",12
"C013843","e7d89ccef9ebe0a13ca1daceecc66454",17
"C013843","e7ecec74c0b426001fce6309bd640ca0",43
"C013843","e9270ccb24f495175a1bf2f760187f41",2
"C013843","e9638122e5609bd085f7898331f8222e",82
"C013843","e980674deef10b8eb25f03073b8a876d",31
"C013843","e9bfd92cd7ebe540272e59f57aac4759",27
"C013843","eb51ff3c03b8e2491912884e2b99ecb5",119
"C013843","eb6e557cfe22d37e8352511360e98547",2817
"C013843","eb769c1e45b18b821a07b41cf99a0d9c",4
"C013843","ebcc0017ebc042d40b75e833320bbf18",18
"C013843","ebd609ebb52fd179b04a657d09331fbc",69
"C013843","ec730838e5ec3494644dbc978eeb3b06",140
"C013843","edbc2ef1089d991176ce509e9ca44ac8",4
"C013843","f00c5b924bc30c25779e4f79df7146fb",223
"C013843","f06a479a55b318c3c1f0c9a3cdd8f503",13
"C013843","f077a13e3e7baf23a40887511e0d8007",14
"C013843","f1acfbb6ff9c5d9dedc5acce76c185fd",26
"C013843","f1d185e0fc326411522e98005e87612a",10
"C013843","f244166d142d724695ec3dc68932ee0b",142
"C013843","f5c921f649b79b8fecffa3510a71b149",3
"C013843","f5d49d4c17c4bf7858c170fcae2956ac",24
"C013843","f7a9e9a83b79b1ea504d32da2d8290e9",13
"C013843","f8aa346f5b09a1b13275e57d5be1475f",5
"C013843","f8fac284cdb47372db1771ff91901f18",1228
"C013843","f926917fe99bca15c4b5844a4aec4a13",2459
"C013843","fa3a99ae9af3447ed04d980ec9fd67f2",22
"C013843","fb060b54081514118baf8cc22f25aa74",2
"C013843","fcaa095cef042fab3ccadcf1bd6fab43",37
"C013843","ff4168f7dcc985c792c8d4ba79ca410e",21020
"C013843","ff626a73d943144fd45821fdf9443ca5",45
"C013843","ffdac4d27b2bcef29764709fdba88412",63
"C013844","00bd67c6374833d81b59d7abe00bf603",2
"C013844","01265a83309689d4815afdc6b19b5e61",5
"C013844","0143a02f9ec07cd969397e13b0ad54aa",20
"C013844","015a1febf534354fdbdd8d1a0f01eecc",13
"C013844","0173407a5eb79c4829e55f4132975052",26
"C013844","01eef3dbad8ac2c5514aae9a90184281",278
"C013844","03152a4b116dd8901e1cdd13423129f6",43
"C013844","0493057e10d85b7d407bb84880d7fa34",44
"C013844","0534945e9e1655a43c8c2a183be4f28f",14
"C013844","054f65da669ac1814c0345e457ff93b3",48
"C013844","0590c5d4d15cd74838e48e7d64127b31",8
"C013844","05a6a78dfe7f1b5bd323ae5cafc67d3b",8
"C013844","05a819ff579f5e2837ab9a8829a06465",8
"C013844","0759f2fa05944b1f868a40e9fab56c02",23
"C013844","07fd8c0c4ea60e1abe7940f65db736b4",11
"C013844","086e03b8b3b3aab02a74bfee48279145",13416
"C013844","0979959228c6f998b43e5b46b14ec14d",12
"C013844","0bb5e2771d358e6b33c6a163026723ef",235
"C013844","0cfe17eb8769cdb0724ffd25952b1da6",403
"C013844","0d71075fd428ff7de31153dbbc7523c5",1
"C013844","0dc2d27bd9cdd5919001eec1645f4a53",22
"C013844","0df7be7fe559acd1c045dc8a7ceb8793",13
"C013844","0ec6c7f1839578dc217031e3de54ac6b",33
"C013844","0f8d4aecc286525aca2af07ae1c48b52",242
"C013844","0fa35ff55d2d37fd1af587b3366b89b0",22
"C013844","104a1c8c1d786a53b91015a8452105ab",52
"C013844","110ddafafff3a28bf30fa491245965a6",66
"C013844","1166ee1b73cac9acbb7c48473bc562ca",27
"C013844","11c4c95526ac4cf652053d40980c03fa",9
"C013844","11cfc23849159b5fe6fd6fb3a543abbe",505
"C013844","13f2dac7bba3dcd62c88ff8e2db3e416",31
"C013844","145642d96566019efd762b62e31aa8c3",6
"C013844","145dcf3681aa838587d05c44db8bbd98",69
"C013844","153311f3f94ec149fb76d4eb5c3d661c",91
"C013844","16151df2e965ce1768c2e0e8f5c0dac2",148
"C013844","16ad4ab708c726baa6608b4b5726b5cd",12
"C013844","17cb9f6d8a350ac88b4d09304c56e269",7
"C013844","18d54e8f3c0c754edc4dc532b8309701",4
"C013844","1a384eab0087503560e19814ad080bf1",62
"C013844","1a51e84da96a6068b0bf33f192b224ad",23
"C013844","1abc6e8a26bc4c824dbd7dfb4753ad0b",1
"C013844","1baedfc9b8495f93f167298fd701c801",48
"C013844","1bbb1e72e9dd1f14f14b3f38862c34ac",2
"C013844","1d5e161ca0f974bd1c4f96f8081b29d6",52
"C013844","1e6f77992aab2b57baf4470ca0ed8ca0",4
"C013844","1eeb84bdb0f4c9b676a349570510da80",6842
"C013844","1ef11b104ee2a7503e983e33e5ec2392",2
"C013844","1f06c5acb67679d4cd9d4b6d7fdd6f21",4
"C013844","1f4e5804af1c0b93f3102e4e88060ca3",28
"C013844","1f65b5fb8869acfa36b690ba097a7882",2
"C013844","21e7d747aecbdc3c01c31d03881cca0f",4
"C013844","220ff8c17ef146e2ad331658dd606897",1
"C013844","22906dbbc966f0b092d8930fbf844b36",11308
"C013844","23044e4ab5e2a721221d0558a3c1418d",9
"C013844","23788918ee816103c7948c722339f5c3",23
"C013844","239e98f632cf780e4b2bf27a60da94cb",94
"C013844","23bef5626239d71a123b23a91708ad8a",21
"C013844","240a754a1528919bcbb0b6058ee68df5",5
"C013844","242cc2b2a3de362a662c598173c918b5",3
"C013844","27f35c3b21d1abe62936d6a1ada8228b",3
"C013844","283ec9f6aa5643025e85f41c1e281475",9
"C013844","28807698048ccc57ee4368b22f508ef8",126
"C013844","28dcda2adf1aaf2ad5b48575e07fdc50",72
"C013844","29ebabc5385e9fdebb6addbd8e9639d5",375
"C013844","2adeda68eb44a8726aad9216ff6a5e37",2
"C013844","2ae5b6f933be42b462c93bc8dd569e4b",20
"C013844","2b525fea2e2dca26375694e16d917cfd",2
"C013844","2c61c4f7308e6869e82df76821b97228",13
"C013844","32538b1ee435de0882e1cccb0c560f41",13
"C013844","335ad35b283e3697d2cb791ea99d072a",21
"C013844","340af30ac515f8bf55d3c5606a9c8748",11
"C013844","3708f9ace3f631a7b998b088dd4e68c9",32
"C013844","37ec481596056d438f754a58f31a0b1c",69
"C013844","39bff7ee94907d997b0193107ed55afe",21
"C013844","3c1eb7e7e117eb65d0601a442fbaa3cb",49
"C013844","3d9139169abbf57463c48d7da29737da",47
"C013844","3e284a23c7e3951c79a8fc7840b58e1d",6337
"C013844","3f073ac606e567b68574cb65b52b93ee",4
"C013844","3f279abfe07648d45b1b6da4a0ef5ef8",983
"C013844","3f77afcdec7190591ec79c3911894677",3
"C013844","402b454d5f123f9eae31a0fbfd5ccea5",9
"C013844","407c68ac8e0bf3e7c5cdbe124ce6ff68",94
"C013844","4093ab4ea6149bffb9941d3eca6aec59",15
"C013844","40cddab84dfc30c529cb2b16b7c3e3cd",355
"C013844","42496d15fcf5db3d1da4211da54c8850",18
"C013844","4341830a92aacecc15fda36fdb3f894d",6627
"C013844","444d10dd85173ff856aa67ec122d6f7a",14
"C013844","454c408283f6f3efb8a5b71db89b955d",13
"C013844","45db7dda081716ffcc557f1161a9abc5",8
"C013844","45fe15551610d2217caac94d8a256d7e",6
"C013844","4617357625f7cd0cca1fdf0fa2ca65f6",146
"C013844","461cf447c2a982126ecaf941fa6266f2",56
"C013844","46b9af02082e6dff2f57071a4df2841d",60
"C013844","4747acc207f8c256a55738a6bab4fbdc",5
"C013844","47876d91c863a60d65bc282fcc0176d4",84
"C013844","47aaf56e2c68b3cc21cddd9d353fb6e9",20
"C013844","487659277ad5def65c25caccc9df8dba",331
"C013844","48a350a3872702aae982b4d32d365d07",9
"C013844","48a99bcb0258067fceefbb33c1ae8764",4
"C013844","492116c95ec0a7d37ca4f97459e1fbde",2
"C013844","492fca287683bf583eeb5f8b153f0022",45
"C013844","49c92d717468f19d889804d9839df478",49
"C013844","49cd1c63896b8b29150b46e140a79f64",19
"C013844","4c8037f8b96cba70837e2dbf114ed555",20
"C013844","4de171e85f424ae65c1c46c14ceeedfc",11
"C013844","4e9103fcd28423e5fb605182fd1a46ae",13
"C013844","4f00cd6f8ff5c93922f8de4e9e235616",11
"C013844","4f6b8098770ddb1a03001b1760770c98",131
"C013844","51fce08e59f3e099485ee70b52bb5225",8
"C013844","52ff8efa6737ad51930a68dbaea8974b",1057
"C013844","562b615787188bcf0fb14bdefc959d66",24
"C013844","56b7ac679ca96cedc4ea25826bbbd056",602
"C013844","57dbd4367341e1c20e5fb3cc360a0f89",39
"C013844","5ad82c92d61d894575b9b166743f67cd",79
"C013844","5b34580e8e8a661b0873d8b5038fca97",4
"C013844","5b994d0ef27e55ae291852b2ae2dabf2",4
"C013844","5bada5c3d09713a0fcab0a398f31ea56",9
"C013844","5e0eda046447a51941b516476494eb49",35
"C013844","5f298118c547f25de858d5654ac10088",22
"C013844","5f7d38398f79e418a028fa97d4386a76",7
"C013844","5f9282cbb8770ba861a18adc2e0c2f4b",61
"C013844","60d093df02249ffdd64573daa30fa346",140
"C013844","635c747d1aecc4045716d96334169bc0",111
"C013844","64869571ca106b71bf92dea24689ba7e",30
"C013844","64b5ea12e800f9fad9edff4d2690bbb8",4
"C013844","65851f35b12117493e80528922acaadd",26
"C013844","66e5ab8ca23b8b7332531fed43a1067c",40
"C013844","6744cb6b2f45fc5bb7922053eb01b259",52
"C013844","67a230332ccbb8f4c1a0be41b3f12b93",70
"C013844","689cf084aa7981a15086c7a1622a913c",34
"C013844","68ee630dde23de6b04f0bcb754fe1c4d",233
"C013844","6a194f842f50581a2e1abb31545f2197",13
"C013844","6a3db541fdad0f9a3ff145be28ce9194",4
"C013844","6a4a331558040c9bc388ec6cc67e7c50",83
"C013844","6ab9bbcbd4ea577b126e62b09372b1b0",254
"C013844","6ac5bcd9c892eaebd42a0e94eb9d7110",4
"C013844","6bd85d76db9990fe909231b3399a1382",24
"C013844","6c349e8d5fa30b1664120e07edbaf5e5",10
"C013844","6ed3a783289082b7779b432e9321fdb1",2
"C013844","6ed6434ec418cb00a622d23ac6e39e30",4
"C013844","6edc319d5b7b95dcc79bc3f7eed300b3",319
"C013844","6f27be6bda273b409ea46f634da03533",140
"C013844","6fe466be551736dad781ddb89f695138",18
"C013844","70d21650aef9624c725fcbd46d9c7cf9",13
"C013844","71b00dadbe33f8239e7ede52b0eb9c5a",7
"C013844","71b0fdcbe1190a49a747e9d0d30e8be9",9
"C013844","71c622b019ce66a8d75cd307d810676e",3
"C013844","75178890a3690fb184b441a1a55b4e3c",101
"C013844","755fa5f9bccbc0a0987882b3e4b0a3de",1
"C013844","76c223d5ee1f6e0538666467d724dafc",77
"C013844","783aee24cbdbce7e111cc6d05e5348d0",114
"C013844","78cf67b271bdcf1027a55dcfdb439f49",95
"C013844","7983faf1f7ce71e39bdaad606c62bc2d",7
"C013844","79ee416b12f5addcb4ba206102a5b8cf",15
"C013844","7ccbde67e8ba4e3aea0c068759784dad",2
"C013844","7dae0edd6bd6be94622339f8882a0978",71
"C013844","7e1536adcda1b54dee7e1f726fe0aebf",9
"C013844","7e5c384bc4030321d0d2aa1c86bea851",105
"C013844","7e97bb88b4e9d53e72c3ab8191250c16",20
"C013844","811c0d191c5f3982b92813671a8379d9",10
"C013844","8121f4b767b666c50227e14cd4a1d898",22
"C013844","8154ac02cd66fa08d10339c4770bd9b5",377
"C013844","817082870b394805a5041d87dd09ba13",226
"C013844","83ddd4f903918cc10374dde62b3a1eb3",17
"C013844","84852f95154e7cbd728257b82bed9811",1
"C013844","85cf0a446543681b52d5a2480d242bbe",6
"C013844","865a5368b50efef52e8db06cbd3934c0",21
"C013844","872fdc392d9f9fe7946cb10a49b1446e",118
"C013844","890cf2f398d7dae8d180d261b441b974",2
"C013844","8a5454c097394fbef4cd6fc5a3768300",284
"C013844","8d681ea332141fc727dbc965c736c040",291
"C013844","904406a8333c3909dfcb5795c2b8e50b",25
"C013844","906f5f726df5fa4da4fd5f4277cf26a9",24
"C013844","91804d61fd0019a12752dd464c9fc38a",6
"C013844","918a99c9b527ad06d91846b11081aff9",2
"C013844","919e35cff4af814b76304c49f5107f19",89
"C013844","97df86c4ebd7af5e8031f82cc36e69fe",6
"C013844","98ed6d9c87c567e23c337cf124dd5627",3
"C013844","9b281647311aae85b0901f62afdf427d",50
"C013844","9cf02569bb77e654b9aee4df6e5668d0",159
"C013844","9d2bd7a29b6aa2d1e824eb08d7178d4c",9
"C013844","9db0f15ff6c904f13533c65539529829",280
"C013844","9e051be8b771505c48bcaa451ec10182",21
"C013844","9f11e117b1e8ee0534997d1dc4fbb2b9",18
"C013844","9f1a3f7cade83f4cd108fd0452936dfb",53
"C013844","a097907bb7040b8ff24e6dae91108e57",128
"C013844","a2de852b54768c56e1570d7d81dcdd40",13
"C013844","a37c2b81616af923a7871ad1d19a2cb1",76
"C013844","a433f8831ed274a4e108335a4dbacb42",173
"C013844","a4435647e7de547997d640421394a4d6",194
"C013844","a5457aa8792c14c5aa719f533dea7dea",587
"C013844","a5718641e660d5a27303aa8371dc6a39",18
"C013844","a578695a6ce9b9ae43c22aa71e44aab5",130
"C013844","a5ff7c3f61dc586073af38e0918936c3",347
"C013844","a64c6c2abe1c1a45c22a2a2e1dab3126",6
"C013844","a7a590b7742270906a2b69d341b124e0",10
"C013844","a804e94b37daf89d9be3e7429ab22f5e",84
"C013844","a8faa41908e1a48bfcb1ac6f96aac5e4",23
"C013844","ab4ed5b5224872ac6fecf808fee7a0a6",2
"C013844","ac14a0d3b13cbc41f7db8a91ce473ff3",57
"C013844","ac21f5b0b074cc94797a75deacc039d6",60
"C013844","ac8aa62507312329b53f68514f15c49a",29
"C013844","ae347e3c5b3a598c4b5a14109985f8eb",32
"C013844","ae87743da889f3e6e4a84004b3a0537d",5
"C013844","aec7a5c93f61a85e47396414326ab73c",25
"C013844","b2c9978c1b6a690ab49f790e9f6c4e9a",6
"C013844","b348ad20759d2ecb6dea7e963d6bdb82",37
"C013844","b64428776a59aa1ad4b748a346bb2f0c",1
"C013844","b8b5d378ef82cc1cd26e83ce6b4594a1",6
"C013844","b951d5ff72232e053249f7b78d41a911",36
"C013844","b9ec8c7459ca9383e76b6ca9b415ade5",81
"C013844","bb2efd2291d2175492332fe95ce6ffab",37
"C013844","bb8989b91eca00675a0141175b24da21",4
"C013844","bc01b15498f7f572c5b178ea75f7fefd",5
"C013844","be5e9fe30dce8e12746458ddebce09eb",7
"C013844","c2cff1b4d1857f77cc2ec55d21871eef",4
"C013844","c2ffb2aefdb7fdff5972b38750c2acd8",82
"C013844","c32b702567f86c416a74ad5ef2b81ac5",69
"C013844","c337d84150c8dec5db06d7e729650db6",23
"C013844","c3c0ff291fe6d0bfa71840b7e5f5cc5d",121
"C013844","c50291175b970a071b656cbcef4b3eae",1
"C013844","c53897ae4cb2e76cb68cd602d7a33ce9",18
"C013844","c5498b3cb98b2304a07fff11edec1a62",96
"C013844","c63fee580dc2ab4930311598ced1d31c",29
"C013844","c9a4c820979c8dcc826bffd02af9a151",15
"C013844","c9aa696019509d8dd67775ff9f342e3e",2
"C013844","c9f50a0357675f550408fd440c204683",45
"C013844","ca281e1b4594a1d40164e5ba4e74d87e",13
"C013844","ca84b6fee66eb08dc55ec37c2e096219",1
"C013844","caeac88382ac46c6b91f012899e61df3",147
"C013844","cb49497358ffff111ac17970885e2542",4
"C013844","cbfcf504efbc04f115e80d38656d1b11",38
"C013844","ccab6954fcc970b7d17998c10514f226",27
"C013844","cd6d522522d6afd9b513211d15ad5f49",49
"C013844","ce4c3fd7f137597e4b8310c4f4dfb9bf",45
"C013844","cfa0e5d56bcf6ea68f4d852d90cf1a4c",400
"C013844","d25d8d2b6d2c2186841b5181c238173b",2
"C013844","d278d54b2a182c59ab52865ca2ecf964",38
"C013844","d2a77dd812a87af9ddcde9ae108afa50",25
"C013844","d3188b662952e0917980d8dabac87192",30
"C013844","d37f36e6d59d8cbdadb7c0cfda0d4d38",154
"C013844","d4479476313460f830050a5555d6b723",304
"C013844","d47824a3725cc32f69736842eddd4b5e",22
"C013844","d6e401ad002ab6b8faf24eb950a95d09",11
"C013844","d9f6dae59e085f8c5ef3fd45fcfd271f",9171
"C013844","db09a91ce6e211f57c186edeb3dcb96c",4
"C013844","db98168197a84c6eedef7bbae81d30f4",16
"C013844","dc1217df2cdede4f24cbe9d348298f2f",10
"C013844","def36cced228ff26044aa643faa1be30",109
"C013844","df1c750919fa524a83b7c8505927432e",32
"C013844","df7c1a04e127721f10462730ee129835",11
"C013844","df9f318c9faba8173f2cdb5364b1f210",38
"C013844","e1c8eeebd1583c4e5f5ebad69d4152ea",22
"C013844","e31a4d211f33dc5810ae54f9d4135e6e",14
"C013844","e326d152fc59493e2c851ec1c6def855",20
"C013844","e41ee592377ec657dd4cf5eac86f89aa",66
"C013844","e4cd625f541b57173288dabf59141322",181
"C013844","e501158cfb380aa413b84b9efac06fc6",259
"C013844","e7ecec74c0b426001fce6309bd640ca0",32
"C013844","e9638122e5609bd085f7898331f8222e",214
"C013844","e9724607707d348bb5a7f9085641e5db",16
"C013844","e980674deef10b8eb25f03073b8a876d",9647
"C013844","e9bfd92cd7ebe540272e59f57aac4759",8
"C013844","ea288859fba8736eab694aa670ab70d4",171
"C013844","eb51ff3c03b8e2491912884e2b99ecb5",276
"C013844","eb6e557cfe22d37e8352511360e98547",1644
"C013844","eb94f7d3d760401c2473bf36e952ec3e",4
"C013844","ebcc0017ebc042d40b75e833320bbf18",9
"C013844","f0574ea4feabe393b6e19edd81dddf63",13
"C013844","f06a479a55b318c3c1f0c9a3cdd8f503",11
"C013844","f077a13e3e7baf23a40887511e0d8007",75
"C013844","f1d185e0fc326411522e98005e87612a",14
